ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
67592,"Patrick Francis ""Pat"" Leane",M,22,NA,NA,Australia,AUS,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Decathlon,NA
67592,"Patrick Francis ""Pat"" Leane",M,26,NA,NA,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's Decathlon,NA
67868,Lee Fu-An,M,20,185,74,Chinese Taipei,TPE,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Decathlon,NA
67868,Lee Fu-An,M,24,185,74,Chinese Taipei,TPE,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Decathlon,NA
67887,Lee Gwang-Ik,M,19,181,80,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Decathlon,NA
68301,Manlio Legat,M,22,NA,NA,Italy,ITA,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Decathlon,NA
68431,Eero Reino Lehtonen,M,22,184,78,Finland,FIN,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Decathlon,NA
68677,Hermann Lemperle,M,21,NA,NA,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Decathlon,NA
68870,Heikki Olavi Leppnen,M,29,194,96,Finland,FIN,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Decathlon,NA
68996,Roger Lespagnard,M,21,180,78,Belgium,BEL,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Decathlon,NA
68996,Roger Lespagnard,M,25,180,78,Belgium,BEL,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Decathlon,NA
68996,Roger Lespagnard,M,29,180,78,Belgium,BEL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Decathlon,NA
69141,Sbastien Levicq,M,25,186,81,France,FRA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Decathlon,NA
69141,Sbastien Levicq,M,29,186,81,France,FRA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Decathlon,NA
69276,Dennis Leyckes,M,22,184,80,Germany,GER,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Decathlon,NA
70089,Bror Henry Lindblad,M,22,189,87,Sweden,SWE,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Decathlon,NA
70812,Luiggy Llanos Cruz,M,25,182,80,Puerto Rico,PUR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Decathlon,NA
70935,Lev Alekseyevich Lobodin,M,27,188,93,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Decathlon,NA
70935,Lev Alekseyevich Lobodin,M,31,188,93,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Decathlon,NA
70935,Lev Alekseyevich Lobodin,M,35,188,93,Russia,RUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Decathlon,NA
71154,Charles Georg Lomberg,M,25,182,75,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Decathlon,Silver
71193,Aric Solomon Long,M,22,190,92,United States,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Decathlon,NA
71222,Clive Citreon Olaf Longe,M,29,185,90,Great Britain,GBR,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Decathlon,NA
71548,Santiago Lorenzo,M,26,191,93,Argentina,ARG,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Decathlon,NA
71878,Helge Andreas Lvland,M,29,188,84,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Decathlon,Gold
72098,Dariusz Marek Ludwig,M,25,186,84,Poland,POL,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Decathlon,NA
72192,"Francis Lawrence ""Frank"" Lukeman",M,26,178,NA,Canada,CAN,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Decathlon,NA
72313,Sven Erik Gunnar Lundgren,M,26,NA,NA,Sweden,SWE,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Decathlon,NA
72693,Leonid Dmytrovych Lytvynenko,M,23,185,87,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Decathlon,Silver
72693,Leonid Dmytrovych Lytvynenko,M,27,185,87,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Decathlon,NA
72907,Dean Alan Macey,M,22,196,92,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Decathlon,NA
72907,Dean Alan Macey,M,26,196,92,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Decathlon,NA
73149,Mike Maczey,M,27,188,81,Germany,GER,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Decathlon,NA
73468,Jn Arnar Magnsson,M,26,183,86,Iceland,ISL,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Decathlon,NA
73468,Jn Arnar Magnsson,M,31,183,86,Iceland,ISL,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Decathlon,NA
73468,Jn Arnar Magnsson,M,35,183,86,Iceland,ISL,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Decathlon,NA
73841,Jaakko Yrj Mkel,M,21,185,84,Finland,FIN,1948 Summer,1948,Summer,London,Athletics,Athletics Men's Decathlon,NA
74350,Horst Mandl,M,32,187,86,Austria,AUT,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Decathlon,NA
74428,"Rudolf ""Ruedi"" Mangisch",M,19,184,84,Switzerland,SUI,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Decathlon,NA
74749,Davorin Martino Marelja,M,24,187,79,Yugoslavia,YUG,1948 Summer,1948,Summer,London,Athletics,Athletics Men's Decathlon,NA
74917,Claus-Hermann Marek,M,22,186,89,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Decathlon,NA
75031,Lopold Marien,M,26,180,78,Belgium,BEL,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Decathlon,NA
75663,Eugne Julien Martineau,M,24,180,80,Netherlands,NED,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Decathlon,NA
75663,Eugne Julien Martineau,M,28,180,80,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Decathlon,NA
76409,"Robert Bruce ""Bob"" Mathias",M,17,190,92,United States,USA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's Decathlon,Gold
76409,"Robert Bruce ""Bob"" Mathias",M,21,190,92,United States,USA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Decathlon,Gold
76987,Kvin Mayer,M,20,186,77,France,FRA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Decathlon,NA
76987,Kvin Mayer,M,24,186,77,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Decathlon,Silver
77963,"Bradley Steven ""Brad"" McStravick",M,24,184,80,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Decathlon,NA
77963,"Bradley Steven ""Brad"" McStravick",M,28,184,80,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Decathlon,NA
78034,Gaston Mdcin,M,23,NA,NA,Monaco,MON,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's Decathlon,NA
78034,Gaston Mdcin,M,27,NA,NA,Monaco,MON,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Decathlon,NA
78218,Adolf Meier,M,22,NA,NA,Switzerland,SUI,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's Decathlon,NA
78218,Adolf Meier,M,26,NA,NA,Switzerland,SUI,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Decathlon,NA
78235,Paul Meier,M,20,194,86,Germany,GER,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Decathlon,NA
78240,Walter Meier,M,29,186,85,Germany,GER,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's Decathlon,NA
78240,Walter Meier,M,33,186,85,Germany,GER,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Decathlon,NA
78272,Johan Meimer,M,23,NA,NA,Estonia,EST,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Decathlon,NA
78463,Santiago Mellado,M,25,172,75,El Salvador,ESA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Decathlon,NA
78838,"Eugene Leroy ""Roy"" Mercer",M,23,180,80,United States,USA,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Decathlon,NA
79588,Rodolfo Mijares Garza,M,22,180,75,Mexico,MEX,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Decathlon,NA
79625,Eduard Viktorovich Mikhan,M,23,195,86,Belarus,BLR,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Decathlon,NA
79867,Albert Barry Miller,M,26,185,78,Fiji,FIJ,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Decathlon,NA
79867,Albert Barry Miller,M,30,185,78,Fiji,FIJ,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Decathlon,NA
79867,Albert Barry Miller,M,34,185,78,Fiji,FIJ,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Decathlon,NA
80671,Mkrtich Mkryan,M,29,NA,NA,Turkey,TUR,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Decathlon,NA
81278,Erich Momberger,M,23,187,85,Papua New Guinea,PNG,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Decathlon,NA
81326,Irving Mondschein,M,24,183,88,United States,USA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's Decathlon,NA
82187,"Guerrino ""Gerry"" Moro",M,21,184,84,Canada,CAN,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Decathlon,NA
82187,"Guerrino ""Gerry"" Moro",M,29,184,84,Canada,CAN,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Decathlon,NA
82250,Glenn Edward Morris,M,24,188,84,United States,USA,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's Decathlon,Gold
82407,Severin Moser,M,25,186,80,Switzerland,SUI,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Decathlon,NA
82535,William Motti,M,20,198,95,France,FRA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Decathlon,NA
82535,William Motti,M,27,198,95,France,FRA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Decathlon,NA
82582,Sayed Ezz El-Din Moukhtar,M,NA,NA,NA,Egypt,EGY,1948 Summer,1948,Summer,London,Athletics,Athletics Men's Decathlon,NA
82638,Ahmad Hassan Moussa,M,23,188,80,Qatar,QAT,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Decathlon,NA
82844,"Johann ""Hans"" Muchitsch",M,27,182,72,Austria,AUT,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Decathlon,NA
83019,"Philip Roy ""Phil"" Mulkey",M,27,178,75,United States,USA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Decathlon,NA
83062,Frank Mller,M,24,193,78,Germany,GER,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Decathlon,NA
83062,Frank Mller,M,28,193,78,Germany,GER,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Decathlon,NA
83190,Peter Morgan Mullins,M,22,NA,NA,Australia,AUS,1948 Summer,1948,Summer,London,Athletics,Athletics Men's Decathlon,NA
83303,Sndor Munkcsy,M,23,184,83,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Decathlon,NA
83800,"Robert Stanley ""Rob"" Muzzio",M,28,188,91,United States,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Decathlon,NA
83811,Wilfred Mwalawanda Ngwenya,M,27,175,78,Malawi,MAW,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Decathlon,NA
83879,Volodymyr Oleksiyovych Mykhailenko,M,27,190,79,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Decathlon,NA
84301,Akihiko Nakamura,M,25,180,73,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Decathlon,NA
84391,Yonetaro Nakazawa,M,24,NA,NA,Japan,JPN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Decathlon,NA
84708,Edvard rbeck Endresen Natvig,M,28,183,83,Norway,NOR,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's Decathlon,NA
84849,Andrei Nazarov,M,27,190,80,Estonia,EST,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Decathlon,NA
84849,Andrei Nazarov,M,31,190,80,Estonia,EST,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Decathlon,NA
85557,Brent Newdick,M,27,186,90,New Zealand,NZL,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Decathlon,NA
86237,Andr Niklaus,M,26,190,84,Germany,GER,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Decathlon,NA
86239,Stephan Niklaus,M,22,189,90,Switzerland,SUI,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Decathlon,NA
86246,Apostolos Nikolaidis,M,NA,NA,NA,Greece,GRE,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Decathlon,NA
86380,Einar Nilsson,M,20,190,92,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Decathlon,NA
86384,Evert Reinhold Emanuel Nilsson,M,25,NA,NA,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Decathlon,NA
86384,Evert Reinhold Emanuel Nilsson,M,29,NA,NA,Sweden,SWE,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's Decathlon,NA
86725,Grard Michel Nol,M,27,NA,NA,Belgium,BEL,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Decathlon,NA
86752,Gensabulo Noguchi,M,31,NA,NA,Japan,JPN,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Decathlon,NA
86823,Erki Nool,M,22,184,84,Estonia,EST,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Decathlon,NA
86823,Erki Nool,M,26,184,84,Estonia,EST,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Decathlon,NA
86823,Erki Nool,M,30,184,84,Estonia,EST,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Decathlon,Gold
86823,Erki Nool,M,34,184,84,Estonia,EST,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Decathlon,NA
87014,Emerson Carlysle Norton,M,23,184,79,United States,USA,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's Decathlon,Silver
87067,Tokushige Noto,M,22,NA,NA,Japan,JPN,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's Decathlon,NA
87410,Fritz Nussbaum,M,24,NA,NA,Switzerland,SUI,1948 Summer,1948,Summer,London,Athletics,Athletics Men's Decathlon,NA
87651,"Daniel Dion ""Dan"" O'Brien",M,30,188,84,United States,USA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Decathlon,Gold
87847,"Cornelius ""Con"" O'Callaghan",M,NA,NA,NA,Ireland,IRL,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Decathlon,NA
87853,Carlos O'Connell,M,25,192,93,Ireland,IRL,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Decathlon,NA
88276,Bertil Gustaf Emanuel Ohlson,M,21,NA,NA,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Decathlon,Bronze
88352,Jaakko Matias Ojaniemi,M,23,193,87,Finland,FIN,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Decathlon,NA
88587,Lars Mikael Olander,M,25,188,90,Sweden,SWE,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Decathlon,NA
88763,Reinaldo Luis Oliver Martnez,M,20,NA,NA,Puerto Rico,PUR,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Decathlon,NA
89697,Harold Marion Osborn (Osborne-),M,25,181,73,United States,USA,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's Decathlon,Gold
90386,Luciano Paccagnella,M,21,195,85,Italy,ITA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Decathlon,NA
90533,Alfredo Pagani,M,24,NA,NA,Italy,ITA,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Decathlon,NA
90587,Mikk Pahapill,M,25,197,93,Estonia,EST,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Decathlon,NA
90632,Dirk-Achim Pajonk,M,27,190,80,Germany,GER,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Decathlon,NA
90907,Uno Palu,M,23,186,84,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's Decathlon,NA
91295,"Thomas ""Tom"" Pappas",M,24,196,98,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Decathlon,NA
91295,"Thomas ""Tom"" Pappas",M,27,196,98,United States,USA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Decathlon,NA
91295,"Thomas ""Tom"" Pappas",M,31,196,98,United States,USA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Decathlon,NA
91660,"Roger ""Jack"" Parker",M,20,187,84,United States,USA,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's Decathlon,Bronze
91689,Aleksandr Aleksandrovich Parkhomenko,M,23,182,85,Belarus,BLR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Decathlon,NA
91689,Aleksandr Aleksandrovich Parkhomenko,M,27,182,85,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Decathlon,NA
92971,Antonio Pealver Asencio,M,19,193,93,Spain,ESP,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Decathlon,NA
92971,Antonio Pealver Asencio,M,23,193,93,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Decathlon,Silver
92971,Antonio Pealver Asencio,M,27,193,93,Spain,ESP,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Decathlon,NA
93459,Hans-Joachim Perk,M,26,188,87,West Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Decathlon,NA
93499,Ludk Pernica,M,26,189,84,Czechoslovakia,TCH,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Decathlon,NA
94422,George Warren Philbrook,M,27,187,86,United States,USA,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Decathlon,NA
94811,Lauri Raimo Pihl,M,26,187,90,Sweden,SWE,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Decathlon,NA
95146,"Douglas Stuart ""Doug"" Pirini",M,26,181,78,New Zealand,NZL,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Decathlon,NA
95290,Rojs Piziks,M,25,195,90,Latvia,LAT,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Decathlon,NA
95431,Christian Plaziat,M,24,191,87,France,FRA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Decathlon,NA
95431,Christian Plaziat,M,28,191,87,France,FRA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Decathlon,NA
95431,Christian Plaziat,M,32,191,87,France,FRA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Decathlon,NA
95550,Jerzy Pawczyk,M,25,184,82,Poland,POL,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's Decathlon,NA
95637,Simon Roderick Poelman,M,25,187,95,New Zealand,NZL,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Decathlon,NA
95637,Simon Roderick Poelman,M,29,187,95,New Zealand,NZL,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Decathlon,NA
95664,Aleksandr Gennadyevich Pogorelov,M,24,201,97,Russia,RUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Decathlon,NA
95664,Aleksandr Gennadyevich Pogorelov,M,28,201,97,Russia,RUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Decathlon,NA
96375,Beniamino Poserina,M,25,186,76,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Decathlon,NA
96482,Rainer-Dieter Pottel,M,26,185,70,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Decathlon,NA
97751,Qi Haifeng,M,21,195,85,China,CHN,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Decathlon,NA
97751,Qi Haifeng,M,24,195,85,China,CHN,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Decathlon,NA
98113,Viktor Radchenko,M,24,190,89,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Decathlon,NA
98379,Elmar Rhn,M,19,174,74,Estonia,EST,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's Decathlon,NA
98383,Kristjan Rahnu,M,24,192,90,Estonia,EST,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Decathlon,NA
98449,Andres Raja,M,26,187,82,Estonia,EST,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Decathlon,NA
98523,Dominique Rakotorahalahy,M,24,168,67,Madagascar,MAD,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Decathlon,NA
99304,Roman Razbeyko,M,27,188,89,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Decathlon,NA
99341,Einar Rder,M,24,NA,NA,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Decathlon,NA
99413,Oto Rebula,M,26,185,95,Yugoslavia,YUG,1948 Summer,1948,Summer,London,Athletics,Athletics Men's Decathlon,NA
99413,Oto Rebula,M,30,185,95,Yugoslavia,YUG,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Decathlon,NA
99443,Mario Recordn Burnier,M,26,187,87,Chile,CHI,1948 Summer,1948,Summer,London,Athletics,Athletics Men's Decathlon,NA
99735,"Olavi Johannes ""Olli"" Reikko",M,25,178,75,Finland,FIN,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Decathlon,NA
99758,Erwin Reimer,M,22,185,83,Chile,CHI,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's Decathlon,NA
99803,Aulis Aleksanteri Reinikka (-Ala-Reinikka),M,20,181,75,Finland,FIN,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's Decathlon,NA
100480,"Robert Eugene ""Bob"" Richards",M,30,178,75,United States,USA,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's Decathlon,NA
100488,"Gregory Roy ""Greg"" Richards",M,32,194,92,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Decathlon,NA
102039,Franz Hermann Otto Rhr,M,20,193,81,Germany,GER,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Decathlon,NA
102208,Hctor Romn Selva,M,19,NA,NA,Puerto Rico,PUR,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Decathlon,NA
102375,"Miroslav ""Miro"" Ronac Moeri",M,18,188,85,Peru,PER,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Decathlon,NA
102425,Gunnar Vilhelm Rnstrm,M,28,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Decathlon,NA
102596,"Jacobus Cornelis ""Jack"" Rosendaal",M,22,184,84,Netherlands,NED,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Decathlon,NA
103333,Michele Rfenacht,M,24,186,86,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Decathlon,NA
103680,"Joseph ""Josse"" Ruth",M,NA,NA,NA,Belgium,BEL,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's Decathlon,NA
103812,Ji Ryba,M,24,195,95,Czech Republic,CZE,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Decathlon,NA
104596,Mohamed Mansour Salah,M,NA,177,75,Qatar,QAT,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Decathlon,NA
104884,Karl Robert Saluri,M,22,178,75,Estonia,EST,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Decathlon,NA
104940,"Frederick Ameen ""Fred"" Samara",M,26,183,80,United States,USA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Decathlon,NA
105718,Franco Sar,M,26,188,88,Italy,ITA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Decathlon,NA
105718,Franco Sar,M,30,188,88,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Decathlon,NA
106564,Josef Schffer,M,20,183,78,Austria,AUT,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Decathlon,NA
106726,Christian Schenk,M,23,200,93,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Decathlon,Gold
106798,Armin Scheurer,M,30,184,82,Switzerland,SUI,1948 Summer,1948,Summer,London,Athletics,Athletics Men's Decathlon,NA
106913,"Friedrich Wilhelm Heinrich ""Friedel"" Schirmer",M,26,181,75,Germany,GER,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Decathlon,NA
107053,Stefan Schmid,M,30,186,78,Germany,GER,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Decathlon,NA
107348,Jean-Pierre Schoebel,M,23,188,88,France,FRA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Decathlon,NA
107413,Florian Schnbeck,M,30,190,91,Germany,GER,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Decathlon,NA
107482,Michael Schrader,M,21,184,81,Germany,GER,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Decathlon,NA
107521,Stefan Schreyer,M,25,185,84,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Decathlon,NA
107656,Aleksandr Schultz,M,19,NA,NA,Russia,RUS,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Decathlon,NA
107787,Eltjo Marinus Jan Schutter,M,23,191,78,Netherlands,NED,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Decathlon,NA
107889,Roland Schwarzl,M,23,199,91,Austria,AUT,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Decathlon,NA
108127,Roman ebrle,M,25,186,88,Czech Republic,CZE,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Decathlon,Silver
108127,Roman ebrle,M,29,186,88,Czech Republic,CZE,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Decathlon,Gold
108127,Roman ebrle,M,33,186,88,Czech Republic,CZE,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Decathlon,NA
108127,Roman ebrle,M,37,186,88,Czech Republic,CZE,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Decathlon,NA
108245,Josef Seger,M,NA,NA,NA,Liechtenstein,LIE,1948 Summer,1948,Summer,London,Athletics,Athletics Men's Decathlon,NA
